ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
130071,Max Antony Whitlock,Male,19.0,167.0,56.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
130071,Max Antony Whitlock,Male,19.0,167.0,56.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze
130071,Max Antony Whitlock,Male,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
130071,Max Antony Whitlock,Male,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Floor Exercise,Gold
130071,Max Antony Whitlock,Male,23.0,167.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,Gold
130083,Ryan Whitney,Male,26.0,193.0,100.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
130095,Tara Alice Whitten,Female,32.0,166.0,67.0,Canada,CAN,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Bronze
130102,"Jennifer Hazel ""Jenny"" Whittle",Female,27.0,197.0,85.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver
130107,Lucinda Whitty,Female,22.0,167.0,63.0,Australia,AUS,2012 Summer,2012,Summer,London,Sailing,Sailing Women's Three Person Keelboat,Silver
130113,Rosemarie Whyte,Female,21.0,174.0,65.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
130113,Rosemarie Whyte,Female,25.0,174.0,65.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
130148,Hayley Marie Wickenheiser,Female,23.0,178.0,77.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130148,Hayley Marie Wickenheiser,Female,27.0,178.0,77.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130148,Hayley Marie Wickenheiser,Female,31.0,178.0,77.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130148,Hayley Marie Wickenheiser,Female,35.0,178.0,77.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
130172,Andreas Widhlzl,Male,29.0,180.0,64.0,Austria,AUT,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
130173,Nova Widianto,Male,30.0,179.0,73.0,Indonesia-1,INA,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Mixed Doubles,Silver
130186,Erica Elizabeth Wiebe,Female,27.0,175.0,75.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Gold
130188,Jordyn Marie Wieber,Female,17.0,157.0,52.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold
130204,Fabian Wiede,Male,22.0,194.0,94.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
130229,Bettina Wiegmann,Female,28.0,170.0,61.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
130246,Patrick Wiencek,Male,27.0,200.0,110.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
130252,Adam Andrzej Wiercioch,Male,27.0,180.0,75.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Silver
130253,Dorothea Wierer,Female,23.0,160.0,57.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,Bronze
130259,Peter Noel Jan Wiersum,Male,31.0,173.0,55.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
